Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.0,2013-08-22,2013-08-22,Poison Pill Rights,,None,2013-09-03
-2.4245362661989844e-14,2012-05-15,2012-05-15,Discontinued,,Suspend,
0.2,2012-03-23,2012-04-05,Regular Cash,2012-05-01,Quarter,2012-04-10
0.2,2011-12-07,2012-01-06,Regular Cash,2012-02-01,Quarter,2012-01-10
0.2,2011-09-16,2011-10-05,Regular Cash,2011-11-01,Quarter,2011-10-10
0.2,2011-05-20,2011-07-06,Regular Cash,2011-08-01,Quarter,2011-07-08
0.2,2011-03-24,2011-04-06,Regular Cash,2011-05-02,Quarter,2011-04-08
0.2,2010-12-08,2011-01-06,Regular Cash,2011-02-01,Quarter,2011-01-10
1.0,2010-10-18,2010-10-18,Poison Pill Rights,,None,
0.2,2010-09-17,2010-10-06,Regular Cash,2010-11-01,Quarter,2010-10-08
0.2,2010-05-21,2010-07-07,Regular Cash,2010-08-02,Quarter,2010-07-09
0.2,2010-03-25,2010-04-07,Regular Cash,2010-05-03,Quarter,2010-04-09
0.2,2009-12-09,2010-01-06,Regular Cash,2010-02-01,Quarter,2010-01-08
