Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.32,2017-11-02,2017-12-07,Regular Cash,2017-12-22,Quarter,2017-12-08
0.32,2017-08-02,2017-09-14,Regular Cash,2017-09-29,Quarter,2017-09-15
0.32,2017-05-03,2017-06-12,Regular Cash,2017-06-28,Quarter,2017-06-14
0.32,2017-02-14,2017-03-13,Regular Cash,2017-03-29,Quarter,2017-03-15
0.32,2016-11-02,2016-12-06,Regular Cash,2016-12-22,Quarter,2016-12-08
0.32,2016-08-02,2016-09-13,Regular Cash,2016-09-29,Quarter,2016-09-15
0.32,2016-05-02,2016-06-09,Regular Cash,2016-06-27,Quarter,2016-06-13
0.32,2016-02-11,2016-03-10,Regular Cash,2016-03-28,Quarter,2016-03-14
0.28,2015-11-02,2015-12-03,Regular Cash,2015-12-21,Quarter,2015-12-07
0.28,2015-08-03,2015-09-10,Regular Cash,2015-09-28,Quarter,2015-09-14
0.125,2015-04-30,2015-06-09,Regular Cash,2015-06-25,Quarter,2015-06-11
0.125,2015-02-12,2015-03-10,Regular Cash,2015-03-26,Quarter,2015-03-12
0.125,2014-11-03,2014-12-02,Regular Cash,2014-12-18,Quarter,2014-12-04
0.125,2014-08-04,2014-09-09,Regular Cash,2014-09-25,Quarter,2014-09-11
0.125,2014-05-05,2014-06-06,Regular Cash,2014-06-24,Quarter,2014-06-10
0.125,2014-02-13,2014-03-07,Regular Cash,2014-03-25,Quarter,2014-03-11
0.1,2013-10-31,2013-12-03,Regular Cash,2013-12-19,Quarter,2013-12-05
0.1,2013-08-01,2013-09-10,Regular Cash,2013-09-26,Quarter,2013-09-12
1.0,2011-03-09,2011-03-09,Poison Pill Rights,,None,2011-03-18
0.533933,2011-01-06,2011-01-20,In-specie,2011-01-19,None,2011-01-13
